house,year,date,url,file
hofreps,1977,1977-10-18,/parlInfo/download/hansard80/hansardr80/1977-10-18/toc_unixml/19771018_reps_30_hor107_v5.xml;fileType=text%2Fxml,19771018_reps_30_hor107_v5.xml
hofreps,1977,1977-10-19,/parlInfo/download/hansard80/hansardr80/1977-10-19/toc_unixml/19771019_reps_30_hor107_v4.xml;fileType=text%2Fxml,19771019_reps_30_hor107_v4.xml
hofreps,1977,1977-10-20,/parlInfo/download/hansard80/hansardr80/1977-10-20/toc_unixml/19771020_reps_30_hor107_v6.xml;fileType=text%2Fxml,19771020_reps_30_hor107_v6.xml
hofreps,1977,1977-10-25,/parlInfo/download/hansard80/hansardr80/1977-10-25/toc_unixml/19771025_reps_30_hor107_v5.xml;fileType=text%2Fxml,19771025_reps_30_hor107_v5.xml
hofreps,1977,1977-10-26,/parlInfo/download/hansard80/hansardr80/1977-10-26/toc_unixml/19771026_reps_30_hor107_v5.xml;fileType=text%2Fxml,19771026_reps_30_hor107_v5.xml
hofreps,1977,1977-10-27,/parlInfo/download/hansard80/hansardr80/1977-10-27/toc_unixml/19771027_reps_30_hor107_v6.xml;fileType=text%2Fxml,19771027_reps_30_hor107_v6.xml
hofreps,1977,1977-11-01,/parlInfo/download/hansard80/hansardr80/1977-11-01/toc_unixml/19771101_reps_30_hor107_v7.xml;fileType=text%2Fxml,19771101_reps_30_hor107_v7.xml
hofreps,1977,1977-11-02,/parlInfo/download/hansard80/hansardr80/1977-11-02/toc_unixml/19771102_reps_30_hor107_v6.xml;fileType=text%2Fxml,19771102_reps_30_hor107_v6.xml
hofreps,1977,1977-11-03,/parlInfo/download/hansard80/hansardr80/1977-11-03/toc_unixml/19771103_reps_30_hor107_v6.xml;fileType=text%2Fxml,19771103_reps_30_hor107_v6.xml
hofreps,1977,1977-11-04,/parlInfo/download/hansard80/hansardr80/1977-11-04/toc_unixml/19771104_reps_30_hor107_v6.xml;fileType=text%2Fxml,19771104_reps_30_hor107_v6.xml
hofreps,1977,1977-11-07,/parlInfo/download/hansard80/hansardr80/1977-11-07/toc_unixml/19771107_reps_30_hor107_v7.xml;fileType=text%2Fxml,19771107_reps_30_hor107_v7.xml
hofreps,1977,1977-11-08,/parlInfo/download/hansard80/hansardr80/1977-11-08/toc_unixml/19771108_reps_30_hor107_v6.xml;fileType=text%2Fxml,19771108_reps_30_hor107_v6.xml
hofreps,1978,1978-02-21,/parlInfo/download/hansard80/hansardr80/1978-02-21/toc_unixml/19780221_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780221_reps_31_hor108_v7.xml
hofreps,1978,1978-02-22,/parlInfo/download/hansard80/hansardr80/1978-02-22/toc_unixml/19780222_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780222_reps_31_hor108_v7.xml
hofreps,1978,1978-02-23,/parlInfo/download/hansard80/hansardr80/1978-02-23/toc_unixml/19780223_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780223_reps_31_hor108_v6.xml
hofreps,1978,1978-02-28,/parlInfo/download/hansard80/hansardr80/1978-02-28/toc_unixml/19780228_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780228_reps_31_hor108_v7.xml
hofreps,1978,1978-03-01,/parlInfo/download/hansard80/hansardr80/1978-03-01/toc_unixml/19780301_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780301_reps_31_hor108_v6.xml
hofreps,1978,1978-03-02,/parlInfo/download/hansard80/hansardr80/1978-03-02/toc_unixml/19780302_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780302_reps_31_hor108_v6.xml
hofreps,1978,1978-03-07,/parlInfo/download/hansard80/hansardr80/1978-03-07/toc_unixml/19780307_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780307_reps_31_hor108_v7.xml
hofreps,1978,1978-03-08,/parlInfo/download/hansard80/hansardr80/1978-03-08/toc_unixml/19780308_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780308_reps_31_hor108_v6.xml
hofreps,1978,1978-03-09,/parlInfo/download/hansard80/hansardr80/1978-03-09/toc_unixml/19780309_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780309_reps_31_hor108_v7.xml
hofreps,1978,1978-03-14,/parlInfo/download/hansard80/hansardr80/1978-03-14/toc_unixml/19780314_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780314_reps_31_hor108_v7.xml
hofreps,1978,1978-03-15,/parlInfo/download/hansard80/hansardr80/1978-03-15/toc_unixml/19780315_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780315_reps_31_hor108_v6.xml
hofreps,1978,1978-03-16,/parlInfo/download/hansard80/hansardr80/1978-03-16/toc_unixml/19780316_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780316_reps_31_hor108_v6.xml
hofreps,1978,1978-04-04,/parlInfo/download/hansard80/hansardr80/1978-04-04/toc_unixml/19780404_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780404_reps_31_hor108_v6.xml
hofreps,1978,1978-04-05,/parlInfo/download/hansard80/hansardr80/1978-04-05/toc_unixml/19780405_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780405_reps_31_hor108_v7.xml
hofreps,1978,1978-04-06,/parlInfo/download/hansard80/hansardr80/1978-04-06/toc_unixml/19780406_reps_31_hor108_v8.xml;fileType=text%2Fxml,19780406_reps_31_hor108_v8.xml
hofreps,1978,1978-04-07,/parlInfo/download/hansard80/hansardr80/1978-04-07/toc_unixml/19780407_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780407_reps_31_hor108_v7.xml
hofreps,1978,1978-04-10,/parlInfo/download/hansard80/hansardr80/1978-04-10/toc_unixml/19780410_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780410_reps_31_hor108_v7.xml
hofreps,1978,1978-04-11,/parlInfo/download/hansard80/hansardr80/1978-04-11/toc_unixml/19780411_reps_31_hor108_v6.xml;fileType=text%2Fxml,19780411_reps_31_hor108_v6.xml
hofreps,1978,1978-04-12,/parlInfo/download/hansard80/hansardr80/1978-04-12/toc_unixml/19780412_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780412_reps_31_hor108_v7.xml
hofreps,1978,1978-04-13,/parlInfo/download/hansard80/hansardr80/1978-04-13/toc_unixml/19780413_reps_31_hor108_v7.xml;fileType=text%2Fxml,19780413_reps_31_hor108_v7.xml
hofreps,1978,1978-05-02,/parlInfo/download/hansard80/hansardr80/1978-05-02/toc_unixml/19780502_reps_31_hor109_v7.xml;fileType=text%2Fxml,19780502_reps_31_hor109_v7.xml
hofreps,1978,1978-05-03,/parlInfo/download/hansard80/hansardr80/1978-05-03/toc_unixml/19780503_reps_31_hor109_v7.xml;fileType=text%2Fxml,19780503_reps_31_hor109_v7.xml
hofreps,1978,1978-05-04,/parlInfo/download/hansard80/hansardr80/1978-05-04/toc_unixml/19780504_reps_31_hor109_v9.xml;fileType=text%2Fxml,19780504_reps_31_hor109_v9.xml
hofreps,1978,1978-05-05,/parlInfo/download/hansard80/hansardr80/1978-05-05/toc_unixml/19780505_reps_31_hor109_v6.xml;fileType=text%2Fxml,19780505_reps_31_hor109_v6.xml
hofreps,1978,1978-05-08,/parlInfo/download/hansard80/hansardr80/1978-05-08/toc_unixml/19780508_reps_31_hor109_v6.xml;fileType=text%2Fxml,19780508_reps_31_hor109_v6.xml
hofreps,1978,1978-05-09,/parlInfo/download/hansard80/hansardr80/1978-05-09/toc_unixml/19780509_reps_31_hor109_v8.xml;fileType=text%2Fxml,19780509_reps_31_hor109_v8.xml
hofreps,1978,1978-05-10,/parlInfo/download/hansard80/hansardr80/1978-05-10/toc_unixml/19780510_reps_31_hor109_v6.xml;fileType=text%2Fxml,19780510_reps_31_hor109_v6.xml
hofreps,1978,1978-05-11,/parlInfo/download/hansard80/hansardr80/1978-05-11/toc_unixml/19780511_reps_31_hor109_v7.xml;fileType=text%2Fxml,19780511_reps_31_hor109_v7.xml
hofreps,1978,1978-05-23,/parlInfo/download/hansard80/hansardr80/1978-05-23/toc_unixml/19780523_reps_31_hor109_v5.xml;fileType=text%2Fxml,19780523_reps_31_hor109_v5.xml
hofreps,1978,1978-05-24,/parlInfo/download/hansard80/hansardr80/1978-05-24/toc_unixml/19780524_reps_31_hor109_v7.xml;fileType=text%2Fxml,19780524_reps_31_hor109_v7.xml
hofreps,1978,1978-05-25,/parlInfo/download/hansard80/hansardr80/1978-05-25/toc_unixml/19780525_reps_31_hor109_v8.xml;fileType=text%2Fxml,19780525_reps_31_hor109_v8.xml
hofreps,1978,1978-05-26,/parlInfo/download/hansard80/hansardr80/1978-05-26/toc_unixml/19780526_reps_31_hor109_v6.xml;fileType=text%2Fxml,19780526_reps_31_hor109_v6.xml
hofreps,1978,1978-05-29,/parlInfo/download/hansard80/hansardr80/1978-05-29/toc_unixml/19780529_reps_31_hor109_v8.xml;fileType=text%2Fxml,19780529_reps_31_hor109_v8.xml
hofreps,1978,1978-05-30,/parlInfo/download/hansard80/hansardr80/1978-05-30/toc_unixml/19780530_reps_31_hor109_v8.xml;fileType=text%2Fxml,19780530_reps_31_hor109_v8.xml
hofreps,1978,1978-05-31,/parlInfo/download/hansard80/hansardr80/1978-05-31/toc_unixml/19780531_reps_31_hor109_v9.xml;fileType=text%2Fxml,19780531_reps_31_hor109_v9.xml
hofreps,1978,1978-06-01,/parlInfo/download/hansard80/hansardr80/1978-06-01/toc_unixml/19780601_reps_31_hor109_v7.xml;fileType=text%2Fxml,19780601_reps_31_hor109_v7.xml
hofreps,1978,1978-06-02,/parlInfo/download/hansard80/hansardr80/1978-06-02/toc_unixml/19780602_reps_31_hor109_v6.xml;fileType=text%2Fxml,19780602_reps_31_hor109_v6.xml
hofreps,1978,1978-06-06,/parlInfo/download/hansard80/hansardr80/1978-06-06/toc_unixml/19780606_reps_31_hor109_v8.xml;fileType=text%2Fxml,19780606_reps_31_hor109_v8.xml
hofreps,1978,1978-06-07,/parlInfo/download/hansard80/hansardr80/1978-06-07/toc_unixml/19780607_reps_31_hor109_v6.xml;fileType=text%2Fxml,19780607_reps_31_hor109_v6.xml
hofreps,1978,1978-06-08,/parlInfo/download/hansard80/hansardr80/1978-06-08/toc_unixml/19780608_reps_31_hor109_v9.xml;fileType=text%2Fxml,19780608_reps_31_hor109_v9.xml
hofreps,1978,1978-08-15,/parlInfo/download/hansard80/hansardr80/1978-08-15/toc_unixml/19780815_reps_31_hor110_v8.xml;fileType=text%2Fxml,19780815_reps_31_hor110_v8.xml
hofreps,1978,1978-08-16,/parlInfo/download/hansard80/hansardr80/1978-08-16/toc_unixml/19780816_reps_31_hor110_v7.xml;fileType=text%2Fxml,19780816_reps_31_hor110_v7.xml
hofreps,1978,1978-08-17,/parlInfo/download/hansard80/hansardr80/1978-08-17/toc_unixml/19780817_reps_31_hor110_v8.xml;fileType=text%2Fxml,19780817_reps_31_hor110_v8.xml
hofreps,1978,1978-08-22,/parlInfo/download/hansard80/hansardr80/1978-08-22/toc_unixml/19780822_reps_31_hor110_v7.xml;fileType=text%2Fxml,19780822_reps_31_hor110_v7.xml
hofreps,1978,1978-08-23,/parlInfo/download/hansard80/hansardr80/1978-08-23/toc_unixml/19780823_reps_31_hor110_v8.xml;fileType=text%2Fxml,19780823_reps_31_hor110_v8.xml
hofreps,1978,1978-08-24,/parlInfo/download/hansard80/hansardr80/1978-08-24/toc_unixml/19780824_reps_31_hor110_v8.xml;fileType=text%2Fxml,19780824_reps_31_hor110_v8.xml
hofreps,1978,1978-09-12,/parlInfo/download/hansard80/hansardr80/1978-09-12/toc_unixml/19780912_reps_31_hor110_v8.xml;fileType=text%2Fxml,19780912_reps_31_hor110_v8.xml
hofreps,1978,1978-09-13,/parlInfo/download/hansard80/hansardr80/1978-09-13/toc_unixml/19780913_reps_31_hor110_v7.xml;fileType=text%2Fxml,19780913_reps_31_hor110_v7.xml
hofreps,1978,1978-09-14,/parlInfo/download/hansard80/hansardr80/1978-09-14/toc_unixml/19780914_reps_31_hor110_v6.xml;fileType=text%2Fxml,19780914_reps_31_hor110_v6.xml
hofreps,1978,1978-09-19,/parlInfo/download/hansard80/hansardr80/1978-09-19/toc_unixml/19780919_reps_31_hor110_v7.xml;fileType=text%2Fxml,19780919_reps_31_hor110_v7.xml
hofreps,1978,1978-09-20,/parlInfo/download/hansard80/hansardr80/1978-09-20/toc_unixml/19780920_reps_31_hor110_v9.xml;fileType=text%2Fxml,19780920_reps_31_hor110_v9.xml
hofreps,1978,1978-09-21,/parlInfo/download/hansard80/hansardr80/1978-09-21/toc_unixml/19780921_reps_31_hor110_v9.xml;fileType=text%2Fxml,19780921_reps_31_hor110_v9.xml
hofreps,1978,1978-09-26,/parlInfo/download/hansard80/hansardr80/1978-09-26/toc_unixml/19780926_reps_31_hor111_v7.xml;fileType=text%2Fxml,19780926_reps_31_hor111_v7.xml
hofreps,1978,1978-09-27,/parlInfo/download/hansard80/hansardr80/1978-09-27/toc_unixml/19780927_reps_31_hor111_v8.xml;fileType=text%2Fxml,19780927_reps_31_hor111_v8.xml
hofreps,1978,1978-09-28,/parlInfo/download/hansard80/hansardr80/1978-09-28/toc_unixml/19780928_reps_31_hor111_v6.xml;fileType=text%2Fxml,19780928_reps_31_hor111_v6.xml
hofreps,1978,1978-10-10,/parlInfo/download/hansard80/hansardr80/1978-10-10/toc_unixml/19781010_reps_31_hor111_v8.xml;fileType=text%2Fxml,19781010_reps_31_hor111_v8.xml
hofreps,1978,1978-10-11,/parlInfo/download/hansard80/hansardr80/1978-10-11/toc_unixml/19781011_reps_31_hor111_v8.xml;fileType=text%2Fxml,19781011_reps_31_hor111_v8.xml
hofreps,1978,1978-10-12,/parlInfo/download/hansard80/hansardr80/1978-10-12/toc_unixml/19781012_reps_31_hor111_v9.xml;fileType=text%2Fxml,19781012_reps_31_hor111_v9.xml
hofreps,1978,1978-10-17,/parlInfo/download/hansard80/hansardr80/1978-10-17/toc_unixml/19781017_reps_31_hor111_v8.xml;fileType=text%2Fxml,19781017_reps_31_hor111_v8.xml
hofreps,1978,1978-10-18,/parlInfo/download/hansard80/hansardr80/1978-10-18/toc_unixml/19781018_reps_31_hor111_v7.xml;fileType=text%2Fxml,19781018_reps_31_hor111_v7.xml
hofreps,1978,1978-10-19,/parlInfo/download/hansard80/hansardr80/1978-10-19/toc_unixml/19781019_reps_31_hor111_v7.xml;fileType=text%2Fxml,19781019_reps_31_hor111_v7.xml
hofreps,1978,1978-10-24,/parlInfo/download/hansard80/hansardr80/1978-10-24/toc_unixml/19781024_reps_31_hor111_v6.xml;fileType=text%2Fxml,19781024_reps_31_hor111_v6.xml
hofreps,1978,1978-10-25,/parlInfo/download/hansard80/hansardr80/1978-10-25/toc_unixml/19781025_reps_31_hor111_v9.xml;fileType=text%2Fxml,19781025_reps_31_hor111_v9.xml
hofreps,1978,1978-10-26,/parlInfo/download/hansard80/hansardr80/1978-10-26/toc_unixml/19781026_reps_31_hor111_v7.xml;fileType=text%2Fxml,19781026_reps_31_hor111_v7.xml
hofreps,1978,1978-11-07,/parlInfo/download/hansard80/hansardr80/1978-11-07/toc_unixml/19781107_reps_31_hor112_v7.xml;fileType=text%2Fxml,19781107_reps_31_hor112_v7.xml
hofreps,1978,1978-11-08,/parlInfo/download/hansard80/hansardr80/1978-11-08/toc_unixml/19781108_reps_31_hor112_v6.xml;fileType=text%2Fxml,19781108_reps_31_hor112_v6.xml
hofreps,1978,1978-11-09,/parlInfo/download/hansard80/hansardr80/1978-11-09/toc_unixml/19781109_reps_31_hor112_v8.xml;fileType=text%2Fxml,19781109_reps_31_hor112_v8.xml
hofreps,1978,1978-11-14,/parlInfo/download/hansard80/hansardr80/1978-11-14/toc_unixml/19781114_reps_31_hor112_v7.xml;fileType=text%2Fxml,19781114_reps_31_hor112_v7.xml
hofreps,1978,1978-11-15,/parlInfo/download/hansard80/hansardr80/1978-11-15/toc_unixml/19781115_reps_31_hor112_v6.xml;fileType=text%2Fxml,19781115_reps_31_hor112_v6.xml
hofreps,1978,1978-11-16,/parlInfo/download/hansard80/hansardr80/1978-11-16/toc_unixml/19781116_reps_31_hor112_v8.xml;fileType=text%2Fxml,19781116_reps_31_hor112_v8.xml
hofreps,1978,1978-11-17,/parlInfo/download/hansard80/hansardr80/1978-11-17/toc_unixml/19781117_reps_31_hor112_v6.xml;fileType=text%2Fxml,19781117_reps_31_hor112_v6.xml
hofreps,1978,1978-11-21,/parlInfo/download/hansard80/hansardr80/1978-11-21/toc_unixml/19781121_reps_31_hor112_v7.xml;fileType=text%2Fxml,19781121_reps_31_hor112_v7.xml
hofreps,1978,1978-11-22,/parlInfo/download/hansard80/hansardr80/1978-11-22/toc_unixml/19781122_reps_31_hor112_v8.xml;fileType=text%2Fxml,19781122_reps_31_hor112_v8.xml
hofreps,1978,1978-11-23,/parlInfo/download/hansard80/hansardr80/1978-11-23/toc_unixml/19781123_reps_31_hor112_v9.xml;fileType=text%2Fxml,19781123_reps_31_hor112_v9.xml
hofreps,1978,1978-11-24,/parlInfo/download/hansard80/hansardr80/1978-11-24/toc_unixml/19781124_reps_31_hor112_v8.xml;fileType=text%2Fxml,19781124_reps_31_hor112_v8.xml
hofreps,1979,1979-02-20,/parlInfo/download/hansard80/hansardr80/1979-02-20/toc_unixml/19790220_senate_31_s80_v8.xml;fileType=text%2Fxml,19790220_senate_31_s80_v8.xml
hofreps,1979,1979-02-21,/parlInfo/download/hansard80/hansardr80/1979-02-21/toc_unixml/19790221_reps_31_hor113_v10.xml;fileType=text%2Fxml,19790221_reps_31_hor113_v10.xml
hofreps,1979,1979-02-22,/parlInfo/download/hansard80/hansardr80/1979-02-22/toc_unixml/19790222_reps_31_hor113_v7.xml;fileType=text%2Fxml,19790222_reps_31_hor113_v7.xml
hofreps,1979,1979-02-27,/parlInfo/download/hansard80/hansardr80/1979-02-27/toc_unixml/19790227_reps_31_hor113_v8.xml;fileType=text%2Fxml,19790227_reps_31_hor113_v8.xml
hofreps,1979,1979-02-28,/parlInfo/download/hansard80/hansardr80/1979-02-28/toc_unixml/19790228_reps_31_hor113_v8.xml;fileType=text%2Fxml,19790228_reps_31_hor113_v8.xml
hofreps,1979,1979-03-01,/parlInfo/download/hansard80/hansardr80/1979-03-01/toc_unixml/19790301_reps_31_hor113_v8.xml;fileType=text%2Fxml,19790301_reps_31_hor113_v8.xml
hofreps,1979,1979-03-06,/parlInfo/download/hansard80/hansardr80/1979-03-06/toc_unixml/19790306_reps_31_hor113_v8.xml;fileType=text%2Fxml,19790306_reps_31_hor113_v8.xml
hofreps,1979,1979-03-07,/parlInfo/download/hansard80/hansardr80/1979-03-07/toc_unixml/19790307_reps_31_hor113_v8.xml;fileType=text%2Fxml,19790307_reps_31_hor113_v8.xml
hofreps,1979,1979-03-08,/parlInfo/download/hansard80/hansardr80/1979-03-08/toc_unixml/19790308_reps_31_hor113_v7.xml;fileType=text%2Fxml,19790308_reps_31_hor113_v7.xml
hofreps,1979,1979-03-20,/parlInfo/download/hansard80/hansardr80/1979-03-20/toc_unixml/19790320_reps_31_hor113_v7.xml;fileType=text%2Fxml,19790320_reps_31_hor113_v7.xml
hofreps,1979,1979-03-21,/parlInfo/download/hansard80/hansardr80/1979-03-21/toc_unixml/19790321_reps_31_hor113_v7.xml;fileType=text%2Fxml,19790321_reps_31_hor113_v7.xml
hofreps,1979,1979-03-22,/parlInfo/download/hansard80/hansardr80/1979-03-22/toc_unixml/19790322_reps_31_hor113_v7.xml;fileType=text%2Fxml,19790322_reps_31_hor113_v7.xml
hofreps,1979,1979-03-27,/parlInfo/download/hansard80/hansardr80/1979-03-27/toc_unixml/19790327_reps_31_hor113_v6.xml;fileType=text%2Fxml,19790327_reps_31_hor113_v6.xml
hofreps,1979,1979-03-28,/parlInfo/download/hansard80/hansardr80/1979-03-28/toc_unixml/19790328_reps_31_hor113_v7.xml;fileType=text%2Fxml,19790328_reps_31_hor113_v7.xml
hofreps,1979,1979-03-29,/parlInfo/download/hansard80/hansardr80/1979-03-29/toc_unixml/19790329_reps_31_HoR113_v10.xml;fileType=text%2Fxml,19790329_reps_31_HoR113_v10.xml
hofreps,1979,1979-04-03,/parlInfo/download/hansard80/hansardr80/1979-04-03/toc_unixml/19790403_reps_31_hor113_v6.xml;fileType=text%2Fxml,19790403_reps_31_hor113_v6.xml
hofreps,1979,1979-04-04,/parlInfo/download/hansard80/hansardr80/1979-04-04/toc_unixml/19790404_reps_31_hor113_v7.xml;fileType=text%2Fxml,19790404_reps_31_hor113_v7.xml
hofreps,1979,1979-04-05,/parlInfo/download/hansard80/hansardr80/1979-04-05/toc_unixml/19790405_reps_31_hor113_v8.xml;fileType=text%2Fxml,19790405_reps_31_hor113_v8.xml
hofreps,1979,1979-05-01,/parlInfo/download/hansard80/hansardr80/1979-05-01/toc_unixml/19790501_reps_31_hor114_v5.xml;fileType=text%2Fxml,19790501_reps_31_hor114_v5.xml
hofreps,1979,1979-05-02,/parlInfo/download/hansard80/hansardr80/1979-05-02/toc_unixml/19790502_reps_31_hor114_v6.xml;fileType=text%2Fxml,19790502_reps_31_hor114_v6.xml
hofreps,1979,1979-05-03,/parlInfo/download/hansard80/hansardr80/1979-05-03/toc_unixml/19790503_reps_31_hor114_v7.xml;fileType=text%2Fxml,19790503_reps_31_hor114_v7.xml
hofreps,1979,1979-05-08,/parlInfo/download/hansard80/hansardr80/1979-05-08/toc_unixml/19790508_reps_31_hor114_v7.xml;fileType=text%2Fxml,19790508_reps_31_hor114_v7.xml
hofreps,1979,1979-05-09,/parlInfo/download/hansard80/hansardr80/1979-05-09/toc_unixml/19790509_reps_31_hor114_v7.xml;fileType=text%2Fxml,19790509_reps_31_hor114_v7.xml
hofreps,1979,1979-05-10,/parlInfo/download/hansard80/hansardr80/1979-05-10/toc_unixml/19790510_reps_31_hor114_v8.xml;fileType=text%2Fxml,19790510_reps_31_hor114_v8.xml
hofreps,1979,1979-05-22,/parlInfo/download/hansard80/hansardr80/1979-05-22/toc_unixml/19790522_reps_31_hor114_v6.xml;fileType=text%2Fxml,19790522_reps_31_hor114_v6.xml
hofreps,1979,1979-05-23,/parlInfo/download/hansard80/hansardr80/1979-05-23/toc_unixml/19790523_reps_31_hor114_v7.xml;fileType=text%2Fxml,19790523_reps_31_hor114_v7.xml
hofreps,1979,1979-05-24,/parlInfo/download/hansard80/hansardr80/1979-05-24/toc_unixml/19790524_reps_31_hor114_v7.xml;fileType=text%2Fxml,19790524_reps_31_hor114_v7.xml
hofreps,1979,1979-05-28,/parlInfo/download/hansard80/hansardr80/1979-05-28/toc_unixml/19790528_reps_31_hor114_v8.xml;fileType=text%2Fxml,19790528_reps_31_hor114_v8.xml
hofreps,1979,1979-05-29,/parlInfo/download/hansard80/hansardr80/1979-05-29/toc_unixml/19790529_reps_31_hor114_v8.xml;fileType=text%2Fxml,19790529_reps_31_hor114_v8.xml
hofreps,1979,1979-05-30,/parlInfo/download/hansard80/hansardr80/1979-05-30/toc_unixml/19790530_reps_31_hor114_v6.xml;fileType=text%2Fxml,19790530_reps_31_hor114_v6.xml
hofreps,1979,1979-05-31,/parlInfo/download/hansard80/hansardr80/1979-05-31/toc_unixml/19790531_reps_31_hor114_v9.xml;fileType=text%2Fxml,19790531_reps_31_hor114_v9.xml
hofreps,1979,1979-06-04,/parlInfo/download/hansard80/hansardr80/1979-06-04/toc_unixml/19790604_reps_31_hor114_v7.xml;fileType=text%2Fxml,19790604_reps_31_hor114_v7.xml
hofreps,1979,1979-06-05,/parlInfo/download/hansard80/hansardr80/1979-06-05/toc_unixml/19790605_reps_31_hor114_v9.xml;fileType=text%2Fxml,19790605_reps_31_hor114_v9.xml
hofreps,1979,1979-06-06,/parlInfo/download/hansard80/hansardr80/1979-06-06/toc_unixml/19790606_reps_31_hor114_v8.xml;fileType=text%2Fxml,19790606_reps_31_hor114_v8.xml
hofreps,1979,1979-06-07,/parlInfo/download/hansard80/hansardr80/1979-06-07/toc_unixml/19790607_reps_31_hor114_v7.xml;fileType=text%2Fxml,19790607_reps_31_hor114_v7.xml
hofreps,1979,1979-08-21,/parlInfo/download/hansard80/hansardr80/1979-08-21/toc_unixml/19790821_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790821_reps_31_hor115_v7.xml
hofreps,1979,1979-08-22,/parlInfo/download/hansard80/hansardr80/1979-08-22/toc_unixml/19790822_reps_31_hor115_v6.xml;fileType=text%2Fxml,19790822_reps_31_hor115_v6.xml
hofreps,1979,1979-08-23,/parlInfo/download/hansard80/hansardr80/1979-08-23/toc_unixml/19790823_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790823_reps_31_hor115_v7.xml
hofreps,1979,1979-08-28,/parlInfo/download/hansard80/hansardr80/1979-08-28/toc_unixml/19790828_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790828_reps_31_hor115_v7.xml
hofreps,1979,1979-08-29,/parlInfo/download/hansard80/hansardr80/1979-08-29/toc_unixml/19790829_reps_31_hor115_v6.xml;fileType=text%2Fxml,19790829_reps_31_hor115_v6.xml
hofreps,1979,1979-08-30,/parlInfo/download/hansard80/hansardr80/1979-08-30/toc_unixml/19790830_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790830_reps_31_hor115_v7.xml
hofreps,1979,1979-09-11,/parlInfo/download/hansard80/hansardr80/1979-09-11/toc_unixml/19790911_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790911_reps_31_hor115_v7.xml
hofreps,1979,1979-09-12,/parlInfo/download/hansard80/hansardr80/1979-09-12/toc_unixml/19790912_reps_31_hor115_v6.xml;fileType=text%2Fxml,19790912_reps_31_hor115_v6.xml
hofreps,1979,1979-09-13,/parlInfo/download/hansard80/hansardr80/1979-09-13/toc_unixml/19790913_reps_31_hor115_v9.xml;fileType=text%2Fxml,19790913_reps_31_hor115_v9.xml
hofreps,1979,1979-09-18,/parlInfo/download/hansard80/hansardr80/1979-09-18/toc_unixml/19790918_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790918_reps_31_hor115_v7.xml
hofreps,1979,1979-09-19,/parlInfo/download/hansard80/hansardr80/1979-09-19/toc_unixml/19790919_reps_31_hor115_v8.xml;fileType=text%2Fxml,19790919_reps_31_hor115_v8.xml
hofreps,1979,1979-09-20,/parlInfo/download/hansard80/hansardr80/1979-09-20/toc_unixml/19790920_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790920_reps_31_hor115_v7.xml
hofreps,1979,1979-09-25,/parlInfo/download/hansard80/hansardr80/1979-09-25/toc_unixml/19790925_reps_31_hor115_v8.xml;fileType=text%2Fxml,19790925_reps_31_hor115_v8.xml
hofreps,1979,1979-09-26,/parlInfo/download/hansard80/hansardr80/1979-09-26/toc_unixml/19790926_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790926_reps_31_hor115_v7.xml
hofreps,1979,1979-09-27,/parlInfo/download/hansard80/hansardr80/1979-09-27/toc_unixml/19790927_reps_31_hor115_v7.xml;fileType=text%2Fxml,19790927_reps_31_hor115_v7.xml
hofreps,1979,1979-10-09,/parlInfo/download/hansard80/hansardr80/1979-10-09/toc_unixml/19791009_reps_31_hor116_v6.xml;fileType=text%2Fxml,19791009_reps_31_hor116_v6.xml
hofreps,1979,1979-10-10,/parlInfo/download/hansard80/hansardr80/1979-10-10/toc_unixml/19791010_reps_31_hor116_v7.xml;fileType=text%2Fxml,19791010_reps_31_hor116_v7.xml
hofreps,1979,1979-10-11,/parlInfo/download/hansard80/hansardr80/1979-10-11/toc_unixml/19791011_reps_31_hor116_v8.xml;fileType=text%2Fxml,19791011_reps_31_hor116_v8.xml
hofreps,1979,1979-10-16,/parlInfo/download/hansard80/hansardr80/1979-10-16/toc_unixml/19791016_reps_31_hor116_v6.xml;fileType=text%2Fxml,19791016_reps_31_hor116_v6.xml
